video_id,timestamp
QmgD-MGqiIk,"['0:04:23.040', '00:04:41.040']"
JSSFKYstnFM,"['0:06:17.910', '00:06:29.910']"
HoSaO5X_TlA,"['0:05:54.080', '00:06:42.039']"
UDnZT-w-ul4,"['0:02:43.466', '00:02:53.635']"
HDOKD1Abv8M,"['0:00:34.067', '00:00:54.477']"
TR4LhUhqrds,"['0:03:47.466', '00:04:35.436']"
KSAtpYEUt6M,"['0:00:02.802', '00:00:25.972']"
JSUu_SE2b6A,"['0:00:37.040', '00:00:57.039']"
FXKdLZsSBio,"['0:00:06.000', '00:00:53.960']"
Rcxl7i5oqg4,"['0:00:43.109', '00:01:03.179']"
MG_53nDEy2g,"['0:02:01.488', '00:02:27.518']"
Obl2oAaH1i8,"['0:08:03.650', '00:08:18.449']"
Px49koSgLgc,"['0:00:06.000', '00:00:53.960']"
QmgpcG_1cuI,"['0:01:09.027', '00:01:33.507']"
GN9prIirSKw,"['0:00:10.977', '00:01:00.596']"
MGi77NcWrWI,"['0:00:25.358', '00:01:04.658']"
Nfy3sGdeW98,"['0:13:33.479', '00:14:04.719']"
HDo3MHtVn6Y,"['0:08:43.960', '00:09:05.960']"
LO3XV93MNhY,"['0:01:06.699', '00:01:56.318']"
KSDDj8mPvFE,"['0:01:57.500', '00:02:07.500']"
Mxvdl_xL_As,"['0:00:14.233', '00:00:48.302']"
TRFcrvVRb3o,"['0:01:59.994', '00:02:43.293']"
GNNqeXNDuRY,"['0:02:59.679', '00:03:27.679']"
EhUwJlaRFtA,"['0:01:21.648', '00:02:11.268']"
JSdCEPG7TpY,"['0:02:38.560', '00:02:56.560']"
RfS1f2zVya0,"['0:03:33.780', '00:03:58.229']"
Oc0_c7Qj8jA,"['0:03:20.916', '00:03:33.445']"
ImnQqa8j9m0,"['0:02:19.906', '00:03:07.906']"
UE-kaxIiNPQ,"['0:00:03.128', '00:00:29.128']"
NjcNzuvmzdo,"['0:03:52.200', '00:04:12.839']"
LO_Kzw35ogA,"['0:08:06.619', '00:08:18.619']"
MGq1U6LrBIA,"['0:01:08.601', '00:01:22.700']"
Px7kriZxo0U,"['0:05:15.266', '00:05:59.235']"
MyUACa7JlcU,"['0:01:33.760', '00:01:43.759']"
KStDRQcV-Nc,"['0:05:50.558', '00:06:12.817']"
Iq4RhGQTFAk,"['0:06:37.630', '00:06:58.009']"
PGY0Hr4yneI,"['0:00:10.000', '00:00:57.969']"
LOuW1mLqfds,"['0:05:31.100', '00:05:56.700']"
UEdKtXwmyXE,"['0:00:14.714', '00:00:28.713']"
TRjONkAF724,"['0:03:55.360', '00:04:24.720']"
Hoi-6_tzyXQ,"['0:02:53.406', '00:03:17.406']"
SW6DOE96j6Q,"['0:00:14.983', '00:01:02.983']"
OcKqzB9pxQw,"['0:01:35.462', '00:02:25.081']"
KTV3PvEPThQ,"['0:01:46.440', '00:01:58.959']"
LPcHim3aPxc,"['0:01:21.160', '00:01:35.640']"
FY6fkC75PRw,"['0:00:21.788', '00:00:31.788']"
MHs2dVrW_TM,"['0:13:37.550', '00:13:53.549']"
Och0M_fSq8U,"['0:00:08.080', '00:00:56.039']"
Qn792XPOYVo,"['0:00:47.747', '00:01:23.746']"
GNOpic6NzNU,"['0:01:01.000', '00:01:48.969']"
JTVpVs5e4Xw,"['0:00:05.972', '00:00:53.972']"
OdZTGD7Z1cI,"['0:10:00.800', '00:10:16.799']"
NkZbkXAv9KM,"['0:01:07.967', '00:01:19.307']"
MzfDQp_tqmc,"['0:03:17.063', '00:03:31.062']"
SWQLwkVrJkc,"['0:00:02.569', '00:00:24.088']"
HpAUoHWyEls,"['0:04:00.880', '00:04:16.879']"
PIW1-AE2v54,"['0:00:27.260', '00:01:16.879']"
GNoSbbsPVb4,"['0:01:15.608', '00:01:57.508']"
Ejt5tm8lGcM,"['0:01:42.280', '00:01:54.000']"
RfWUGOJkt-c,"['0:08:54.534', '00:09:24.533']"
Pxf6mJyjmhM,"['0:00:54.040', '00:01:24.480']"
Nn0OyUO3NlU,"['0:08:40.253', '00:08:50.973']"
IqNTYcQeOTc,"['0:04:06.179', '00:04:26.178']"
ElZkPye4WtA,"['0:03:46.601', '00:03:58.561']"
HETza5v9ano,"['0:02:42.195', '00:03:12.194']"
LRgDWf2_ZUE,"['0:03:46.100', '00:03:57.840']"
HrG1Ewzg6zg,"['0:08:26.439', '00:08:38.439']"
UGN8pzQEfNo,"['0:02:31.985', '00:03:00.075']"
FYVsPm8r0vU,"['0:00:05.972', '00:00:53.972']"
HEi1FQ1uPXY,"['0:12:12.083', '00:12:25.122']"
MIRaIrSdO1o,"['0:00:25.191', '00:00:51.881']"
SX7Qu2iKS84,"['0:00:02.035', '00:00:18.035']"
GO4T85BDyDA,"['0:01:31.958', '00:01:47.957']"
EnbKOvdbMq4,"['0:10:02.868', '00:10:19.348']"
LSMbE4tMQcU,"['0:03:30.276', '00:03:48.276']"
FZ0IMXZA2VY,"['0:00:01.468', '00:00:13.807']"
PIiovD8tC_o,"['0:00:04.760', '00:00:43.079']"
Iqig_mSx2h4,"['0:00:41.508', '00:00:53.508']"
HrUyFhBne8k,"['0:01:00.520', '00:01:12.520']"
FZV109cP6RQ,"['0:09:20.200', '00:09:34.080']"
Pxy9k8ayR1Q,"['0:11:24.216', '00:11:34.216']"
OenBM0gd7gw,"['0:01:46.000', '00:02:33.960']"
LTN6jzEHICQ,"['0:09:56.562', '00:10:13.152']"
Hslr5tJJPIU,"['0:02:45.800', '00:03:21.500']"
Nn5F8zimkic,"['0:02:35.989', '00:02:48.598']"
HFgKPn3ABgQ,"['0:03:31.480', '00:03:43.479']"
UHw-prYIYwA,"['0:00:40.066', '00:00:55.996']"
IqrcIvF3enM,"['0:00:15.915', '00:01:05.534']"
EoOq6xLgR88,"['0:04:03.910', '00:04:19.909']"
Mzkt7zgXZf0,"['0:07:23.411', '00:07:33.411']"
GPTQlfPQo6o,"['0:06:35.661', '00:06:45.661']"
PJ1oWUyTF44,"['0:00:04.304', '00:00:40.204']"
MIuRisuf08k,"['0:14:50.973', '00:15:13.232']"
Nn5Qg6JxXU8,"['0:00:30.600', '00:01:17.500']"
HtFro0UKqkk,"['0:17:15.968', '00:17:55.108']"
Eq6QLy88n-4,"['0:01:42.769', '00:01:54.599']"
QnMlsPLNMnM,"['0:01:40.433', '00:02:28.432']"
JTX-ijzxWqg,"['0:07:24.433', '00:08:00.432']"
IrOFeKL4RAk,"['0:01:18.478', '00:01:28.888']"
PJ66VHEI_04,"['0:05:54.566', '00:06:14.566']"
EqTZAFI7Gok,"['0:01:59.552', '00:02:21.551']"
MJ4kiAqMmZs,"['0:08:32.700', '00:08:49.730']"
UIKK7SPNuc8,"['0:10:33.840', '00:10:45.840']"
Rg1766Q7KAI,"['0:02:18.221', '00:02:46.221']"
SYB_ikJZ_eg,"['0:06:38.231', '00:06:54.230']"
IrVWhhqieCg,"['0:08:41.470', '00:09:02.160']"
Rh66FFRb4Yk,"['0:03:31.911', '00:03:57.911']"
QqO77-BnUhY,"['0:04:20.893', '00:04:40.893']"
KVC6vfBFE3w,"['0:00:25.166', '00:01:13.135']"
TSFwZt6w0yE,"['0:00:36.080', '00:01:04.719']"
GP_-u4jKXhM,"['0:10:25.958', '00:10:41.957']"
EqnPkTazg6A,"['0:01:39.480', '00:01:59.639']"
PJUy2WyokBs,"['0:04:12.960', '00:04:45.160']"
HtmAjoPHV6s,"['0:10:39.772', '00:11:10.432']"
N0-YD32ujYY,"['0:00:53.000', '00:01:40.770']"
MJZcP5R0QqM,"['0:00:02.500', '00:00:22.500']"
Pz0DyOi6pB0,"['0:01:31.524', '00:02:19.524']"
UIQ3AvjPnCQ,"['0:07:39.292', '00:07:57.292']"
IttO5q24Y24,"['0:08:08.833', '00:08:24.833']"
F_LCn-2hOgI,"['0:00:06.000', '00:00:55.340']"
N07Zk8GVNLQ,"['0:00:34.066', '00:00:44.066']"
HvBhQh4ADN4,"['0:30:04.636', '00:30:40.635']"
RhwYxWPEOhw,"['0:13:15.227', '00:13:33.226']"
HFyq5-ojnh4,"['0:01:02.729', '00:01:42.728']"
EqsVqWdcHT8,"['0:04:05.783', '00:04:53.783']"
UJ9TyjhTysQ,"['0:00:42.458', '00:01:30.418']"
ItvBzPJAfyE,"['0:06:50.877', '00:07:01.187']"
N0X_vkNPhn8,"['0:05:32.098', '00:05:43.268']"
JTx6Zlqk4no,"['0:00:04.738', '00:00:44.018']"
LUVOGfnaqAI,"['0:00:06.000', '00:00:53.969']"
OfsSd-m0jr0,"['0:42:53.000', '00:43:40.960']"
SZr5LDFKn8w,"['0:00:20.854', '00:01:10.853']"
PKHALrgy6RI,"['0:00:18.485', '00:01:06.484']"
Ric-P7D625g,"['0:00:33.199', '00:00:45.198']"
LUzMbW3rBjc,"['0:00:20.587', '00:00:32.966']"
TSoICLmisIg,"['0:08:25.321', '00:09:11.321']"
KWv9tbovFQA,"['0:00:18.583', '00:00:38.582']"
QqlJLl7D9wA,"['0:04:37.633', '00:04:57.602']"
Nno-wTtcOMg,"['0:10:06.400', '00:10:54.370']"
RieVPvcWJvU,"['0:00:01.501', '00:00:13.910']"
GQKtaAW2hA8,"['0:00:05.964', '00:00:55.963']"
MJhOH9dFoOY,"['0:07:52.680', '00:08:14.680']"
Ofur67iPXqI,"['0:09:11.000', '00:09:34.919']"
IuLhZnDWyJ8,"['0:03:37.617', '00:03:49.616']"
PKriSuJxDWk,"['0:00:10.944', '00:01:00.564']"
TUvE_YfUvTY,"['0:00:19.394', '00:00:35.093']"
FaYUSmG7a0M,"['0:05:58.728', '00:06:18.937']"
JUUC6RxIbLI,"['0:00:09.409', '00:00:54.098']"
NorHSgd7Yyc,"['0:05:39.380', '00:06:29.420']"
Q-TJeOKsLF8,"['0:03:48.920', '00:04:16.920']"
UJGaIm0XOGg,"['0:03:09.000', '00:03:32.039']"
HvlmO1DzbkA,"['0:02:33.686', '00:03:05.686']"
Fc1FF7dVyaU,"['0:07:03.423', '00:07:15.762']"
EsjfZGxzrwY,"['0:00:16.883', '00:00:40.882']"
SZy_CMzo3yk,"['0:09:14.680', '00:09:40.679']"
OhE7vw7D_NA,"['0:04:04.083', '00:04:14.622']"
GR5dcjL-RdQ,"['0:07:31.951', '00:08:21.571']"
ML9QBqTDx8o,"['0:07:35.000', '00:07:45.079']"
KXg3I8iM9Eg,"['0:01:34.327', '00:01:45.016']"
N17xsY1pVUw,"['0:06:14.240', '00:06:50.240']"
Q0YTHFTHCX4,"['0:00:36.000', '00:01:23.960']"
Qqu70I3eTdo,"['0:10:43.809', '00:10:55.808']"
UJRJyljzwTA,"['0:16:13.238', '00:16:41.268']"
Nox3y7ChpKo,"['0:00:12.746', '00:00:47.266']"
MLtHwOTUrYg,"['0:00:28.261', '00:00:38.881']"
RjA3ybi3vIA,"['0:03:57.971', '00:04:29.971']"
Hvm7CYk_cEY,"['0:05:34.100', '00:05:53.930']"
UKWhult4gBg,"['0:00:27.761', '00:00:46.381']"
UKpFClueftc,"['0:10:43.733', '00:10:59.202']"
EtuvsQur8-A,"['0:04:02.442', '00:04:52.062']"
RlyH5dZPuFk,"['0:02:37.857', '00:02:53.266']"
QqvgpCP9sJo,"['0:00:49.766', '00:01:33.235']"
N1A3-eqNxDo,"['0:03:06.300', '00:03:28.270']"
PM2syeWsDNE,"['0:00:36.669', '00:01:00.668']"
Q0dQs9OR3aA,"['0:00:09.160', '00:00:57.120']"
ULV9znMOTlE,"['0:01:25.100', '00:01:40.530']"
MMHTKzCnBgQ,"['0:02:08.670', '00:02:25.099']"
QrKG8Nbb7SY,"['0:01:58.852', '00:02:08.852']"
EvFqN-6YAl8,"['0:05:38.905', '00:05:53.834']"
N1CxA7r-4oc,"['0:00:57.157', '00:01:13.606']"
MORQvc01gWk,"['0:02:13.366', '00:02:39.095']"
RoJ6y8z8LvE,"['0:00:29.996', '00:00:55.995']"
IuP5-bkQbMM,"['0:00:14.948', '00:00:54.948']"
LVAB0Dgg7lM,"['0:00:17.840', '00:01:03.840']"
OhEmArnbZVw,"['0:20:11.376', '00:20:55.375']"
JUmSs846R04,"['0:01:25.235', '00:02:00.265']"
HG3KlN77xtY,"['0:11:13.939', '00:12:01.938']"
GRHoBMr5tz8,"['0:08:56.369', '00:09:24.369']"
Qs4CiZwDzAM,"['0:02:08.895', '00:02:33.235']"
PNbVBa_RQOU,"['0:00:13.466', '00:00:47.466']"
S_V8MvzMPIc,"['0:07:45.164', '00:08:21.163']"
ULWTRhklu_w,"['0:00:57.057', '00:01:46.676']"
GRhqy1ATpmI,"['0:00:01.484', '00:00:13.894']"
LVBR7jhGGSo,"['0:15:50.400', '00:16:07.679']"
QshnmmeHLNk,"['0:00:06.000', '00:00:53.929']"
HGey81RmQH8,"['0:02:11.966', '00:02:24.236']"
JV0Yc3--97s,"['0:12:02.988', '00:12:14.988']"
TVI792hRC1k,"['0:00:06.000', '00:00:54.000']"
MRTTCdlG_9I,"['0:01:13.239', '00:02:03.278']"
Q1ot1heSDwM,"['0:01:39.080', '00:01:51.079']"
GSY1C85FvUw,"['0:02:37.574', '00:03:09.484']"
PNrkyMia0Yg,"['0:00:03.480', '00:00:15.480']"
LVD5p_A6aUw,"['0:01:13.600', '00:01:41.569']"
S_zsW_NZ-4s,"['0:03:18.781', '00:03:37.691']"
OiQHl0JOAOU,"['0:03:40.086', '00:04:02.086']"
KY9cXb6UJiM,"['0:05:27.226', '00:06:08.295']"
NpdjUURF_6s,"['0:04:15.188', '00:04:53.187']"
IuWUD4vA5Io,"['0:09:56.596', '00:10:46.216']"
HHxcF9R33eM,"['0:04:26.532', '00:04:47.431']"
MRaUzkRYHkY,"['0:02:30.881', '00:02:43.240']"
QtCrlgySnn0,"['0:04:29.633', '00:04:52.002']"
N2oOym3ynSI,"['0:00:10.533', '00:00:40.802']"
EwMBjKcY2Uc,"['0:06:24.066', '00:07:10.065']"
LYQ-T4kenyA,"['0:13:20.266', '00:13:32.605']"
MSDv02mU0gg,"['0:00:22.680', '00:00:34.679']"
Q2S0s3eBfU8,"['0:02:42.996', '00:03:09.026']"
FcklJ6CiI08,"['0:05:48.806', '00:06:34.805']"
JVQNBOCfNkM,"['0:00:16.616', '00:00:46.615']"
UMcNEI_zgqc,"['0:07:55.600', '00:08:28.080']"
KZKHwaMoxxY,"['0:01:04.397', '00:01:52.397']"
Q2fhZAZJRKg,"['0:02:31.880', '00:02:43.879']"
TWMTI-eoS68,"['0:01:54.520', '00:02:04.520']"
IufnEc83Efw,"['0:01:01.594', '00:01:29.593']"
Q4PF1YtrNcI,"['0:01:06.599', '00:01:27.189']"
OjDjqLh7MpA,"['0:00:02.000', '00:00:17.969']"
Hw2LVbUaBD4,"['0:00:22.360', '00:01:10.319']"
QtHZNV3D3v4,"['0:09:17.223', '00:09:37.222']"
HIfAhleJhHQ,"['0:01:47.273', '00:02:37.312']"
GUinqw6CRoI,"['0:00:06.923', '00:00:23.533']"
RplFPinheoQ,"['0:03:16.629', '00:03:46.628']"
Ex-lHPVttM4,"['0:00:59.267', '00:01:15.266']"
TX0OwN006XY,"['0:01:37.163', '00:01:57.753']"
SarZYyacCSo,"['0:10:01.600', '00:10:27.600']"
Hxcll3KUZ0k,"['0:08:19.298', '00:08:37.957']"
N36WaYQSb54,"['0:04:18.100', '00:05:06.070']"
UNLn02Sqduk,"['0:02:03.160', '00:02:31.159']"
Nq8R62vTqDI,"['0:01:14.824', '00:01:50.823']"
Q4qNyAZtbz8,"['0:04:26.299', '00:04:36.709']"
HJVhipOgPvU,"['0:03:29.266', '00:03:41.235']"
IvEupP1KS3I,"['0:01:50.920', '00:02:12.920']"
TXrYuA-cb-w,"['0:00:40.300', '00:00:50.669']"
HJgcsORSJGk,"['0:00:05.250', '00:00:47.250']"
KZKalY0Y5fM,"['0:00:02.210', '00:00:20.210']"
UOOImxV9I6g,"['0:00:10.625', '00:00:38.745']"
FdU5ZEjek-8,"['0:00:06.000', '00:00:53.960']"
MSgDSbKUWGA,"['0:03:56.769', '00:04:32.769']"
Sc0ncLQxkxk,"['0:00:05.972', '00:00:53.972']"
Iw9dxloTAM8,"['0:05:26.000', '00:06:13.899']"
Rq9ebxUe3m8,"['0:10:25.057', '00:11:00.677']"
NqUZQPMPw4Q,"['0:00:08.880', '00:00:26.200']"
GVVKUQmV5ZE,"['0:00:08.166', '00:00:56.135']"
TY-F6Va5BzI,"['0:15:03.166', '00:15:13.136']"
IyaJzzgeqW4,"['0:00:43.543', '00:00:56.882']"
PO0ZHgU3F7w,"['0:03:28.975', '00:03:54.974']"
Q5kzovA_sHc,"['0:00:01.484', '00:00:13.484']"
LZmFZqlLruc,"['0:04:14.721', '00:05:02.721']"
UOcckDTMrjg,"['0:00:28.728', '00:00:47.487']"
RqocdQnzigk,"['0:48:07.440', '00:48:18.039']"
N3tl_54g9pk,"['0:09:33.040', '00:09:53.039']"
K_zyAHX6rvI,"['0:04:16.906', '00:04:32.626']"
SdrP-t94Mj0,"['0:05:22.572', '00:05:35.002']"
GVeL_hpYcZ4,"['0:03:40.153', '00:04:06.152']"
Ok1mv5KkoOs,"['0:03:09.622', '00:03:47.622']"
JXSNcz0eczM,"['0:01:02.033', '00:01:43.832']"
N4SQT6pl5zE,"['0:04:34.924', '00:04:55.823']"
TYCQiuKU15I,"['0:00:38.872', '00:00:50.871']"
Sex7oqcTCr4,"['0:00:16.449', '00:00:29.169']"
NsUmQ8F-W10,"['0:00:22.789', '00:01:02.069']"
N5PM7f0RYuo,"['0:00:45.503', '00:00:56.332']"
ExFr96aZ6Qo,"['0:00:27.193', '00:01:15.192']"
GVhu39RaiwA,"['0:03:29.233', '00:03:41.233']"
HyUOL72FQyI,"['0:00:30.397', '00:00:52.396']"
L_9OPbqxbmU,"['0:00:25.817', '00:01:15.856']"
FdvpCWZAHOw,"['0:06:51.611', '00:07:25.610']"
Qtr4opBwGgE,"['0:00:48.833', '00:01:36.802']"
HKapnMuts2I,"['0:05:57.790', '00:06:11.790']"
Ol1vk7d5KJA,"['0:02:43.863', '00:02:54.832']"
TYjxJ2SDZDg,"['0:12:46.599', '00:13:27.669']"
Q7zEMVP6zmE,"['0:00:58.793', '00:01:20.763']"
UOthMJiUj2M,"['0:00:15.480', '00:00:59.480']"
Exyjk7hNs4c,"['0:00:02.560', '00:00:15.080']"
TZeYQi3AQfs,"['0:02:11.680', '00:02:22.879']"
PO7tfBlPux0,"['0:00:05.972', '00:00:55.591']"
MSkmsxGqq9Q,"['0:00:10.480', '00:00:30.480']"
L_AGOlsphpE,"['0:02:40.393', '00:02:50.913']"
GWVmYRFKmHE,"['0:02:10.755', '00:02:22.754']"
RsJzMi0IVIM,"['0:00:16.549', '00:01:06.168']"
EyWwsdLyhvg,"['0:03:36.382', '00:03:50.032']"
HzuffhZwM1w,"['0:10:20.733', '00:11:08.702']"
Q85rh_No5QY,"['0:03:23.136', '00:03:37.135']"
KaJ82w0rF3I,"['0:03:54.000', '00:04:22.000']"
HLJyO_D-cEs,"['0:00:16.000', '00:01:03.899']"
OmCFzs2ja0g,"['0:04:20.994', '00:05:10.614']"
UPHzH9trbmo,"['0:07:46.766', '00:08:00.766']"
JYWahN6Wxu4,"['0:02:16.669', '00:03:06.289']"
N5i9zK9i9TU,"['0:02:21.341', '00:02:57.341']"
FeFA6FgyOOY,"['0:00:01.880', '00:00:17.000']"
MSqdDCuE0nM,"['0:00:57.474', '00:01:47.513']"
Q92fxefdkzE,"['0:01:54.033', '00:02:06.703']"
OmEiiY10Cgk,"['0:09:47.960', '00:09:59.680']"
GWo1cMcOPhA,"['0:03:29.842', '00:03:49.841']"
POFTF12DTC8,"['0:03:01.639', '00:03:11.639']"
TZiSiEnstKM,"['0:10:00.399', '00:10:24.989']"
EyvMHyFhG4Y,"['0:07:46.682', '00:07:58.162']"
HLvTkR-dslE,"['0:06:23.080', '00:06:37.079']"
UPKw4lzlClI,"['0:06:15.141', '00:06:25.141']"
Rsg6Lo630cM,"['0:00:29.929', '00:00:43.168']"
IzKr7AlYdeI,"['0:05:14.666', '00:06:02.635']"
L_Cz19DVMIs,"['0:00:15.400', '00:00:45.280']"
TZomBUrJ6Iw,"['0:04:46.786', '00:04:56.786']"
JZSGBf48fPI,"['0:02:15.068', '00:02:37.548']"
IzN7pW6v4wE,"['0:11:48.120', '00:12:36.080']"
HM94dml_RQc,"['0:05:30.563', '00:05:52.182']"
T_OyTRaWE4A,"['0:00:20.887', '00:01:10.507']"
Feo_nyDEFtY,"['0:01:20.580', '00:01:32.579']"
LbK9bXjxZII,"['0:00:22.560', '00:00:35.960']"
MTSWjkXBHOs,"['0:00:02.969', '00:00:26.969']"
PO_CkKV0Euc,"['0:12:21.615', '00:12:39.615']"
N5jk3IzLw9U,"['0:09:15.922', '00:09:44.892']"
OmHgDgWS08o,"['0:03:48.680', '00:04:02.680']"
UQ43wSt1n4w,"['0:01:08.301', '00:01:19.680']"
N5wfekXoKo0,"['0:03:12.800', '00:04:00.760']"
NuUjJeve5J8,"['0:05:07.774', '00:05:51.774']"
Kapdye-diSM,"['0:08:41.354', '00:09:13.354']"
I-uph3VgDeY,"['0:07:24.644', '00:07:46.644']"
Q9nhtFHnVCo,"['0:08:16.833', '00:08:40.602']"
J-Qty8Bdgs8,"['0:00:30.930', '00:00:43.310']"
Nv2njGvRnBs,"['0:00:16.449', '00:00:28.829']"
HMKAxAu5Mbg,"['0:01:20.113', '00:01:30.632']"
N7tgXwiX_po,"['0:02:43.500', '00:03:31.469']"
GY6wPO5IaNo,"['0:00:06.000', '00:00:53.960']"
PPSvgGM-oa8,"['0:02:30.950', '00:03:20.569']"
Onptuz3rzo8,"['0:02:04.749', '00:02:16.748']"
Sgojvt1N6CI,"['0:01:04.200', '00:01:32.200']"
LbrSZXqLUok,"['0:02:03.957', '00:02:13.956']"
KatORn2xf3E,"['0:01:05.231', '00:01:19.230']"
I12FJVPancE,"['0:12:51.937', '00:13:01.937']"
MUktkBeexVY,"['0:05:25.591', '00:05:35.591']"
UQT8BSnJKXc,"['0:00:30.137', '00:01:04.137']"
QB2ZI2w7umo,"['0:01:17.033', '00:01:41.603']"
PPtoiWZDD7Y,"['0:01:48.208', '00:02:36.207']"
TaWbiqEX_ys,"['0:00:15.915', '00:01:05.534']"
RuLXYNXHbmo,"['0:02:02.589', '00:02:50.588']"
ShMdF26SSjA,"['0:04:24.760', '00:04:38.800']"
MV5Dso1fj_A,"['0:00:29.738', '00:00:39.737']"
LcA5JsSZZdg,"['0:05:55.154', '00:06:09.153']"
TbBqNC_vw8o,"['0:17:34.286', '00:17:55.526']"
N8kMFBDQWf4,"['0:00:56.966', '00:01:09.275']"
I15RQlF6vbA,"['0:07:02.789', '00:07:16.788']"
NvPJTC0ND_A,"['0:07:22.500', '00:07:42.459']"
FiIO0iHzs6A,"['0:02:34.279', '00:03:24.318']"
RuwZrtbLFn4,"['0:00:55.240', '00:01:08.840']"
TbViq3-xouc,"['0:02:20.250', '00:02:38.539']"
LcFBCSRaj-s,"['0:04:22.762', '00:04:55.661']"
MVsvlXUoSEE,"['0:00:05.200', '00:00:46.830']"
EzGMP4NGAJg,"['0:00:05.972', '00:00:55.591']"
HNcLlJ-IZEk,"['0:00:03.977', '00:00:35.976']"
KdIpFOc_dlI,"['0:12:17.703', '00:12:49.702']"
J-irFjxJAzQ,"['0:13:40.753', '00:13:56.753']"
URJdsgIWZvw,"['0:00:08.083', '00:00:33.872']"
QuExcrNapqI,"['0:09:08.600', '00:09:56.560']"
EzJin8uNagE,"['0:05:48.915', '00:06:02.915']"
Nvb2SWMpCCg,"['0:02:52.240', '00:03:03.719']"
N9wLfmtJhzM,"['0:09:08.200', '00:09:26.960']"
I25bCMzaY7Y,"['0:02:24.800', '00:02:43.360']"
J0JHHR3Bvz0,"['0:00:32.323', '00:00:59.542']"
OoNdPiqpafU,"['0:09:13.386', '00:09:51.625']"
TbeA1rhV0D0,"['0:00:24.941', '00:01:14.941']"
KeUoD1P8Ei8,"['0:01:57.117', '00:02:07.116']"
MWOwEWMquP8,"['0:01:38.000', '00:01:52.000']"
Lf_XvuUcXMU,"['0:00:39.172', '00:00:51.691']"
Shlzz17lBAQ,"['0:00:06.589', '00:00:56.588']"
J0jzIac-ds8,"['0:00:25.859', '00:01:15.478']"
HQ7bDvIU_C0,"['0:00:46.000', '00:01:05.969']"
F-2xihRRqks,"['0:00:10.840', '00:00:21.719']"
GYC6Ub5VREE,"['0:01:01.762', '00:01:45.762']"
F-O6rLKWIBY,"['0:06:03.400', '00:06:48.599']"
MXJKcwrOpmc,"['0:00:57.283', '00:01:08.412']"
QCQ0iL-vhxs,"['0:07:18.671', '00:08:08.290']"
NvuX55JgzKU,"['0:03:25.371', '00:04:13.371']"
OoVa07LzvoQ,"['0:00:24.557', '00:00:36.277']"
QvCmuEWoNTk,"['0:00:55.655', '00:01:13.655']"
FiVhdy6G4H0,"['0:01:02.228', '00:01:39.987']"
PQ1zfiC90uU,"['0:00:31.880', '00:00:45.879']"
KfBhsCz4ECQ,"['0:03:36.583', '00:04:00.923']"
Siv_6r43f5A,"['0:00:32.098', '00:00:43.268']"
QwjYdInp7pM,"['0:00:55.922', '00:01:17.822']"
GZ3nflN0Dn8,"['0:02:46.900', '00:02:58.900']"
HQUBlngxNfg,"['0:01:04.300', '00:01:52.269']"
FjLuULbVz2E,"['0:00:14.881', '00:00:50.401']"
JZyTUSL_KBM,"['0:00:16.120', '00:01:02.760']"
NxypNQCe4kg,"['0:11:08.834', '00:11:20.833']"
NAg37mU3NKU,"['0:11:32.320', '00:11:46.320']"
KfYAhl4fOIY,"['0:04:20.900', '00:04:52.870']"
Oowk13BvyHk,"['0:00:03.633', '00:00:31.632']"
F-WN0T745fQ,"['0:06:30.375', '00:07:18.334']"
Lfq2Saey8Ow,"['0:04:11.484', '00:04:41.764']"
GZT_tKY-kuk,"['0:05:15.800', '00:06:03.769']"
Qxgbjh0ka7g,"['0:03:59.105', '00:04:47.105']"
SmWFk3z3bMs,"['0:00:03.600', '00:00:32.399']"
F-nNTGK0wFw,"['0:15:51.200', '00:16:10.560']"
Rwsql6GsNj4,"['0:01:31.891', '00:02:19.890']"
HROoSDMd4Ag,"['0:20:52.117', '00:21:32.116']"
Tc95HMs4c4A,"['0:04:22.295', '00:04:38.295']"
J29gRW2setI,"['0:00:49.560', '00:01:05.560']"
LhWT5gWhcHU,"['0:04:44.984', '00:04:56.053']"
QxlHI9Z4Luk,"['0:06:45.266', '00:06:56.795']"
F0PxyWc9u3w,"['0:01:59.400', '00:02:21.200']"
HRbzwWsvShc,"['0:04:59.832', '00:05:32.731']"
GZXhm2JstkU,"['0:00:09.409', '00:00:33.408']"
J2CDJtZRw94,"['0:00:21.354', '00:00:33.734']"
QyRTOHj5d90,"['0:00:06.000', '00:00:53.969']"
J_wMxGq2yBs,"['0:00:47.881', '00:01:11.881']"
KgCGDhKMyus,"['0:04:50.123', '00:05:15.783']"
Ny9Cut_oJC0,"['0:05:26.340', '00:06:14.339']"
URMeb02z5gk,"['0:01:42.200', '00:02:06.170']"
Lhf9dekzyq4,"['0:12:18.016', '00:12:28.245']"
NBRb4MeSlgU,"['0:05:36.219', '00:06:24.218']"
Op_SzGi2ed8,"['0:09:35.741', '00:10:25.360']"
USbmFOoMUEI,"['0:01:16.309', '00:01:31.138']"
QDPT4HrcYRw,"['0:06:24.917', '00:07:12.917']"
NyGjHiYi3ZI,"['0:02:53.406', '00:03:04.096']"
FjUPE1DH37s,"['0:01:37.864', '00:02:25.174']"
MXzIP8h0hW0,"['0:15:03.000', '00:15:50.960']"
RwyzPeVwbu4,"['0:03:40.053', '00:04:00.052']"
TdcGkaOBeck,"['0:04:34.507', '00:05:15.677']"
SmxVDJrUBEs,"['0:02:41.966', '00:03:09.336']"
